Time measurement,Displacement,Primary force measurement
(s),(mm),(N)
"105.90000","352.91702","568.40796"
"105.92000","352.98380","568.35822"
"105.94000","353.05026","568.15967"
"105.96000","353.11697","568.19928"
"105.98000","353.18378","568.26740"
"106.00000","353.25031","568.28412"
"106.02000","353.31689","568.36450"
"106.04000","353.38379","568.44458"
"106.06000","353.45032","568.73444"
"106.08000","353.51688","568.87982"
"106.10000","353.58374","568.82391"
"106.12000","353.65039","568.92297"
"106.14000","353.71689","568.94855"
"106.16000","353.78369","568.95691"
"106.18000","353.85043","568.94177"
"106.20000","353.91690","569.07062"
"106.22000","353.98364","569.12549"
"106.24000","354.05045","569.15314"
"106.26000","354.11691","569.23254"
"106.28000","354.18359","569.33264"
"106.30000","354.25040","569.40137"
"106.32000","354.31696","569.44708"
"106.34000","354.38358","569.42474"
"106.36000","354.45044","569.35657"
"106.38000","354.51700","569.68732"
"106.40000","354.58359","569.57690"
"106.42000","354.65042","569.53931"
"106.44000","354.71707","569.72693"
"106.46000","354.78354","569.70911"
"106.48000","354.85031","569.81934"
"106.50000","354.91705","569.88916"
"106.52000","354.98358","569.88745"
"106.54000","355.05029","570.07794"
"106.56000","355.11716","570.28271"
"106.58000","355.18362","570.19684"
"106.60000","355.25027","570.18756"
"106.62000","355.31708","570.51709"
"106.64000","355.38367","570.53461"
"106.66000","355.45026","570.44263"
"106.68000","355.51709","570.52130"
"106.70000","355.58374","570.71613"
"106.72000","355.65021","570.61652"
"106.74000","355.71704","570.50024"
"106.76000","355.78372","570.44312"
"106.78000","355.85022","570.66577"
"106.80000","355.91699","570.75977"
"106.82000","355.98380","570.96136"
"106.84000","356.05029","571.06848"
"106.86000","356.11697","571.26105"
"106.88000","356.18381","571.06293"
"106.90000","356.25031","571.15436"
"106.92000","356.31693","571.25867"
"106.94000","356.38376","571.17859"
"106.96000","356.45035","571.01166"
"106.98000","356.51694","571.15564"
"107.00000","356.58374","571.27759"
"107.02000","356.65045","571.50812"
"107.04000","356.71689","571.65710"
"107.06000","356.78369","571.68915"
"107.08000","356.85037","571.62323"
"107.10000","356.91684","571.57416"
"107.12000","356.98361","571.67755"
"107.14000","357.05045","571.81927"
"107.16000","357.11694","571.79370"
"107.18000","357.18365","572.10901"
"107.20000","357.25046","572.15814"
"107.22000","357.31699","571.97888"
"107.24000","357.38354","572.09637"
"107.26000","357.45044","572.27655"
"107.28000","357.51700","572.16046"
"107.30000","357.58353","572.25494"
"107.32000","357.65036","572.44189"
"107.34000","357.71710","572.28674"
"107.36000","357.78357","572.27319"
"107.38000","357.85034","572.45483"
"107.40000","357.91708","572.52234"
"107.42000","357.98355","572.56061"
"107.44000","358.05029","572.62280"
"107.46000","358.11713","572.46844"
"107.48000","358.18362","572.48419"
"107.50000","358.25031","572.63922"
"107.52000","358.31708","572.68195"
"107.54000","358.38367","572.53906"
"107.56000","358.45020","572.92108"
"107.58000","358.51709","572.88531"
"107.60000","358.58368","572.90259"
"107.62000","358.65027","572.96899"
"107.64000","358.71704","573.22668"
"107.66000","358.78378","573.28369"
"107.68000","358.85022","573.38684"
"107.70000","358.91699","573.51691"
"107.72000","358.98376","573.41962"
"107.74000","359.05020","573.43970"
"107.76000","359.11691","573.37268"
"107.78000","359.18378","573.48749"
"107.80000","359.25031","573.53619"
"107.82000","359.31696","573.38629"
"107.84000","359.38376","573.44458"
"107.86000","359.45038","573.61163"
"107.88000","359.51688","573.74133"
"107.90000","359.58377","573.67084"
"107.92000","359.65039","573.76489"
"107.94000","359.71689","573.71881"
"107.96000","359.78369","573.79126"
"107.98000","359.85040","573.64923"
"108.00000","359.91690","573.85425"
"108.02000","359.98361","574.12616"
"108.04000","360.05045","574.13245"
"108.06000","360.11694","574.17175"
"108.08000","360.18359","574.31055"
"108.10000","360.25049","574.42767"
"108.12000","360.31696","574.44592"
"108.14000","360.38358","574.41180"
"108.16000","360.45038","574.71149"
"108.18000","360.51703","574.79553"
"108.20000","360.58356","574.74988"
"108.22000","360.65042","574.99915"
"108.24000","360.71707","575.04181"
"108.26000","360.78357","574.85370"
"108.28000","360.85034","574.87067"
"108.30000","360.91708","574.90936"
"108.32000","360.98358","574.94806"
"108.34000","361.05029","574.90735"
"108.36000","361.11713","574.87097"
"108.38000","361.18362","575.02014"
"108.40000","361.25024","575.14172"
"108.42000","361.31714","575.04034"
"108.44000","361.38367","575.15820"
"108.46000","361.45023","575.23682"
"108.48000","361.51706","575.39520"
"108.50000","361.58368","575.35358"
"108.52000","361.65021","575.35046"
"108.54000","361.71704","575.55133"
"108.56000","361.78378","575.39917"
"108.58000","361.85025","575.55756"
"108.60000","361.91705","575.68396"
"108.62000","361.98376","575.73901"
"108.64000","362.05029","575.76697"
"108.66000","362.11697","575.91309"
"108.68000","362.18381","575.95966"
"108.70000","362.25031","575.91174"
"108.72000","362.31689","575.84924"
"108.74000","362.38376","575.83270"
"108.76000","362.45032","575.98920"
"108.78000","362.51688","575.94745"
"108.80000","362.58374","575.86066"
"108.82000","362.65036","576.06268"
"108.84000","362.71689","576.36627"
"108.86000","362.78369","576.30505"
"108.88000","362.85046","576.25537"
"108.90000","362.91693","576.30457"
"108.92000","362.98364","576.25122"
"108.94000","363.05042","576.41589"
"108.96000","363.11691","576.58185"
"108.98000","363.18359","576.74835"
"109.00000","363.25043","576.94934"
"109.02000","363.31696","576.91547"
"109.04000","363.38358","576.91211"
"109.06000","363.45044","576.84167"
"109.08000","363.51706","576.86011"
"109.10000","363.58356","576.90076"
"109.12000","363.65042","576.88483"
"109.14000","363.71707","576.98267"
"109.16000","363.78354","576.85883"
"109.18000","363.85031","576.91724"
"109.20000","363.91708","577.09229"
"109.22000","363.98355","577.14136"
"109.24000","364.05026","577.25342"
"109.26000","364.11710","577.19965"
"109.28000","364.18359","577.14850"
"109.30000","364.25024","577.17657"
"109.32000","364.31711","577.27271"
"109.34000","364.38367","577.43512"
"109.36000","364.45029","577.36377"
"109.38000","364.51712","577.59814"
"109.40000","364.58374","577.73169"
"109.42000","364.65024","577.90839"
"109.44000","364.71707","577.91339"
"109.46000","364.78372","577.85760"
"109.48000","364.85022","577.99017"
"109.50000","364.91699","578.10370"
"109.52000","364.98380","578.11523"
"109.54000","365.05026","578.03192"
"109.56000","365.11694","577.89740"
"109.58000","365.18378","577.98926"
"109.60000","365.25027","578.14240"
"109.62000","365.31686","578.14001"
"109.64000","365.38376","578.07513"
"109.66000","365.45032","578.22644"
"109.68000","365.51685","578.10016"
"109.70000","365.58371","578.30994"
"109.72000","365.65039","578.52112"
"109.74000","365.71692","578.47375"
"109.76000","365.78372","578.31274"
"109.78000","365.85046","578.68170"
"109.80000","365.91690","578.65210"
"109.82000","365.98367","578.67493"
"109.84000","366.05045","578.46130"
"109.86000","366.11691","578.53741"
"109.88000","366.18359","578.75922"
"109.90000","366.25046","578.88885"
"109.92000","366.31699","578.83838"
"109.94000","366.38358","578.85052"
"109.96000","366.45044","579.01105"
"109.98000","366.51700","578.96930"
"110.00000","366.58356","578.86707"
"110.02000","366.65042","579.18213"
"110.04000","366.71707","579.36993"
"110.06000","366.78357","579.43152"
"110.08000","366.85034","579.57843"
"110.10000","366.91708","579.47546"
"110.12000","366.98355","579.25464"
"110.14000","367.05032","579.37958"
"110.16000","367.11710","579.50543"
"110.18000","367.18362","579.45532"
"110.20000","367.25027","579.57721"
"110.22000","367.31714","579.53540"
"110.24000","367.38367","579.43829"
"110.26000","367.45023","579.61090"
"110.28000","367.51709","579.68982"
"110.30000","367.58371","579.82251"
"110.32000","367.65021","579.86139"
"110.34000","367.71707","579.87781"
"110.36000","367.78372","579.93994"
"110.38000","367.85025","579.96844"
"110.40000","367.91699","580.02441"
"110.42000","367.98380","580.02191"
"110.44000","368.05026","579.98987"
"110.46000","368.11697","580.02814"
"110.48000","368.18378","580.04645"
"110.50000","368.25031","580.20605"
"110.52000","368.31689","580.19958"
"110.54000","368.38376","580.38788"
"110.56000","368.45035","580.35815"
"110.58000","368.51691","580.36951"
"110.60000","368.58374","580.34747"
"110.62000","368.65039","580.45007"
"110.64000","368.71686","580.55084"
"110.66000","368.78369","580.55664"
"110.68000","368.85037","580.54761"
"110.70000","368.91687","580.71216"
"110.72000","368.98361","580.89673"
"110.74000","369.05048","580.77985"
"110.76000","369.11697","580.72797"
"110.78000","369.18365","580.57709"
"110.80000","369.25049","580.57001"
"110.82000","369.31699","580.77496"
"110.84000","369.38358","580.91223"
"110.86000","369.45041","580.76672"
"110.88000","369.51700","580.78790"
"110.90000","369.58356","580.81415"
"110.92000","369.65036","581.11639"
"110.94000","369.71707","581.17059"
"110.96000","369.78354","581.14905"
"110.98000","369.85037","581.11810"
"111.00000","369.91711","581.21436"
"111.02000","369.98358","581.22369"
"111.04000","370.05032","581.41357"
"111.06000","370.11710","581.50427"
"111.08000","370.18359","581.65491"
"111.10000","370.25024","581.36151"
"111.12000","370.31708","581.23499"
"111.14000","370.38364","581.29340"
"111.16000","370.45023","581.38922"
"111.18000","370.51709","581.54443"
"111.20000","370.58371","581.54382"
"111.22000","370.65027","581.51520"
"111.24000","370.71704","581.56683"
"111.26000","370.78378","581.81665"
"111.28000","370.85025","582.02875"
"111.30000","370.91699","582.08997"
"111.32000","370.98376","582.08252"
"111.34000","371.05023","582.12189"
"111.36000","371.11694","581.82654"
"111.38000","371.18375","581.84485"
"111.40000","371.25027","582.15778"
"111.42000","371.31689","582.24481"
"111.44000","371.38379","582.09424"
"111.46000","371.45035","582.21887"
"111.48000","371.51688","582.29260"
"111.50000","371.58377","582.40222"
"111.52000","371.65039","582.52246"
"111.54000","371.71689","582.38910"
"111.56000","371.78366","582.36902"
"111.58000","371.85040","582.18896"
"111.60000","371.91687","582.09833"
"111.62000","371.98361","582.31049"
"111.64000","372.05051","582.55627"
"111.66000","372.11694","582.70416"
"111.68000","372.18362","582.78577"
"111.70000","372.25043","582.79559"
"111.72000","372.31699","582.85986"
"111.74000","372.38358","582.93085"
"111.76000","372.45041","582.89929"
"111.78000","372.51703","582.95947"
"111.80000","372.58353","582.94025"
"111.82000","372.65039","583.09937"
"111.84000","372.71704","583.11060"
"111.86000","372.78354","583.09021"
"111.88000","372.85037","583.36450"
"111.90000","372.91708","583.39441"
"111.92000","372.98361","583.24994"
"111.94000","373.05032","583.19110"
"111.96000","373.11716","583.40857"
"111.98000","373.18362","583.47986"
"112.00000","373.25024","583.34277"
"112.02000","373.31708","583.51367"
"112.04000","373.38364","583.58521"
"112.06000","373.45023","583.50958"
"112.08000","373.51709","583.52997"
"112.10000","373.58371","583.72961"
"112.12000","373.65024","583.85675"
"112.14000","373.71704","584.00586"
"112.16000","373.78375","583.95752"
"112.18000","373.85019","583.83289"
"112.20000","373.91699","583.78864"
"112.22000","373.98373","583.93384"
"112.24000","374.05026","584.18805"
"112.26000","374.11694","584.12097"
"112.28000","374.18381","583.99152"
"112.30000","374.25034","583.94318"
"112.32000","374.31693","583.83728"
"112.34000","374.38376","584.30170"
"112.36000","374.45032","584.55304"
"112.38000","374.51685","584.47852"
"112.40000","374.58371","584.43713"
"112.42000","374.65039","584.43604"
"112.44000","374.71692","584.41486"
"112.46000","374.78372","584.37305"
"112.48000","374.85043","584.48041"
"112.50000","374.91687","584.52368"
"112.52000","374.98364","584.41199"
"112.54000","375.05042","584.44171"
"112.56000","375.11694","584.57996"
"112.58000","375.18362","584.74463"
"112.60000","375.25046","584.82501"
"112.62000","375.31702","584.84637"
"112.64000","375.38354","584.78546"
"112.66000","375.45041","584.70923"
"112.68000","375.51700","584.83386"
"112.70000","375.58356","584.89923"
"112.72000","375.65039","584.95312"
"112.74000","375.71710","585.08691"
"112.76000","375.78357","585.34943"
"112.78000","375.85034","585.16211"
"112.80000","375.91708","585.15930"
"112.82000","375.98355","585.11670"
"112.84000","376.05029","585.37012"
"112.86000","376.11710","585.33496"
"112.88000","376.18362","585.18536"
"112.90000","376.25031","585.15186"
"112.92000","376.31714","585.34784"
"112.94000","376.38370","585.24500"
"112.96000","376.45023","585.48743"
"112.98000","376.51709","585.45087"
"113.00000","376.58371","585.35583"
"113.02000","376.65021","585.42273"
"113.04000","376.71704","585.53436"
"113.06000","376.78375","585.89587"
"113.08000","376.85022","585.82898"
"113.10000","376.91699","585.82385"
"113.12000","376.98376","585.72577"
"113.14000","377.05029","585.83508"
"113.16000","377.11697","585.95093"
"113.18000","377.18381","585.77966"
"113.20000","377.25027","585.61890"
"113.22000","377.31696","585.74658"
"113.24000","377.38376","586.06104"
"113.26000","377.45035","586.19012"
"113.28000","377.51688","586.15680"
"113.30000","377.58377","586.13666"
"113.32000","377.65039","585.99292"
"113.34000","377.71689","586.01227"
"113.36000","377.78372","586.10205"
"113.38000","377.85043","586.16931"
"113.40000","377.91690","586.22607"
"113.42000","377.98367","586.26233"
"113.44000","378.05042","586.34009"
"113.46000","378.11691","586.43573"
"113.48000","378.18359","586.32886"
"113.50000","378.25046","586.39825"
"113.52000","378.31696","586.58960"
"113.54000","378.38358","586.41693"
"113.56000","378.45041","586.46014"
"113.58000","378.51700","586.42236"
"113.60000","378.58356","586.14465"
"113.62000","378.65039","586.28821"
"113.64000","378.71707","586.71368"
"113.66000","378.78357","586.99756"
"113.68000","378.85034","586.97772"
"113.70000","378.91711","586.89996"
"113.72000","378.98358","586.82666"
"113.74000","379.05032","586.89069"
"113.76000","379.11713","587.08514"
"113.78000","379.18362","586.97974"
"113.80000","379.25024","586.86414"
"113.82000","379.31711","587.01410"
"113.84000","379.38367","586.95856"
"113.86000","379.45023","587.04938"
"113.88000","379.51709","587.30762"
"113.90000","379.58371","587.29956"
"113.92000","379.65021","587.37952"
"113.94000","379.71704","587.39783"
"113.96000","379.78375","587.28259"
"113.98000","379.85028","587.31219"
"114.00000","379.91699","587.25446"
"114.02000","379.98376","587.40204"
"114.04000","380.05020","587.60577"
"114.06000","380.11694","587.62415"
"114.08000","380.18375","587.62030"
